query	top	match
1639.1356_FFGZ01000002	82	1639.4426
1639.1356_FFGZ01000002	83	1639.3777
1639.1356_FFGZ01000002	84	1639.1204
1639.1356_FFGZ01000002	85	1639.3719
1639.1356_FFGZ01000002	86	1639.5660
1639.1356_FFGZ01000002	87	1639.5265
1639.1356_FFGZ01000002	88	1639.3187
1639.1356_FFGZ01000002	89	1639.1742
1639.1356_FFGZ01000002	90	1639.4833
1639.1356_FFGZ01000002	91	1639.1043
1639.1356_FFGZ01000002	92	1639.3775
1639.1356_FFGZ01000002	93	1639.3359
1639.1356_FFGZ01000002	94	1639.3462
1639.1356_FFGZ01000002	95	1639.3466
1639.1356_FFGZ01000002	96	1639.9401
1639.1356_FFGZ01000002	97	1639.983
1639.1356_FFGZ01000002	98	1639.9385
1639.1356_FFGZ01000002	99	1639.4258
1639.1356_FFGZ01000002	100	1639.3388
1639.1356_FFGZ01000002	101	1639.3506
1639.1356_FFGZ01000002	1	2202734.549
1639.1356_FFGZ01000002	2	1639.1356
1639.1356_FFGZ01000002	3	1639.1425
1639.1356_FFGZ01000002	4	1639.10241
1639.1356_FFGZ01000002	5	1639.10242
1639.1356_FFGZ01000002	6	1639.10237
1639.1356_FFGZ01000002	7	1639.1199
1639.1356_FFGZ01000002	8	1639.4992
1639.1356_FFGZ01000002	9	1639.1159
1639.1356_FFGZ01000002	10	1639.1870
1639.1356_FFGZ01000002	11	1639.1102
1639.1356_FFGZ01000002	12	1639.1090
1639.1356_FFGZ01000002	13	1639.1138
1639.1356_FFGZ01000002	14	1639.1096
1639.1356_FFGZ01000002	15	1639.2150
1639.1356_FFGZ01000002	16	1639.10236
1639.1356_FFGZ01000002	17	1639.1948
1639.1356_FFGZ01000002	18	1639.3136
1639.1356_FFGZ01000002	19	1639.3365
1639.1356_FFGZ01000002	20	1639.7037
1639.1356_FFGZ01000002	21	1639.3370
1639.1356_FFGZ01000002	22	1639.3378
1639.1356_FFGZ01000002	23	1639.3369
1639.1356_FFGZ01000002	24	1639.1153
1639.1356_FFGZ01000002	25	1639.3166
1639.1356_FFGZ01000002	26	1639.3759
1639.1356_FFGZ01000002	27	1639.3779
1639.1356_FFGZ01000002	28	1639.3343
1639.1356_FFGZ01000002	29	1639.3154
1639.1356_FFGZ01000002	30	1639.5673
1639.1356_FFGZ01000002	31	1639.5659
1639.1356_FFGZ01000002	32	1639.5116
1639.1356_FFGZ01000002	33	1639.1838
1639.1356_FFGZ01000002	34	1639.7756
1639.1356_FFGZ01000002	35	1639.3776
1639.1356_FFGZ01000002	36	1639.3340
1639.1356_FFGZ01000002	37	1639.5264
1639.1356_FFGZ01000002	38	1639.3357
1639.1356_FFGZ01000002	39	1639.1795
1639.1356_FFGZ01000002	40	1639.1134
1639.1356_FFGZ01000002	41	1639.3710
1639.1356_FFGZ01000002	42	1639.3753
1639.1356_FFGZ01000002	43	1639.3752
1639.1356_FFGZ01000002	44	1639.3766
1639.1356_FFGZ01000002	45	1639.4260
1639.1356_FFGZ01000002	46	1639.1810
1639.1356_FFGZ01000002	47	1639.7038
1639.1356_FFGZ01000002	48	1639.3376
1639.1356_FFGZ01000002	49	1639.1858
1639.1356_FFGZ01000002	50	1639.3768
1639.1356_FFGZ01000002	51	1639.1139
1639.1356_FFGZ01000002	52	1639.1818
1639.1356_FFGZ01000002	53	1639.1803
1639.1356_FFGZ01000002	54	1639.4821
1639.1356_FFGZ01000002	55	1639.4543
1639.1356_FFGZ01000002	56	1639.1278
1639.1356_FFGZ01000002	57	1639.3181
1639.1356_FFGZ01000002	58	1639.3345
1639.1356_FFGZ01000002	59	1639.11182
1639.1356_FFGZ01000002	60	1639.7039
1639.1356_FFGZ01000002	61	1639.4306
1639.1356_FFGZ01000002	62	1639.3167
1639.1356_FFGZ01000002	63	1639.3530
1639.1356_FFGZ01000002	64	1639.11185
1639.1356_FFGZ01000002	65	1639.3694
1639.1356_FFGZ01000002	66	1639.1890
1639.1356_FFGZ01000002	67	1639.3676
1639.1356_FFGZ01000002	68	1639.1785
1639.1356_FFGZ01000002	69	1639.3659
1639.1356_FFGZ01000002	70	1639.3762
1639.1356_FFGZ01000002	71	1639.4466
1639.1356_FFGZ01000002	72	1639.4263
1639.1356_FFGZ01000002	73	1639.4264
1639.1356_FFGZ01000002	74	1639.3366
1639.1356_FFGZ01000002	75	1639.1822
1639.1356_FFGZ01000002	76	1639.3488
1639.1356_FFGZ01000002	77	1639.3510
1639.1356_FFGZ01000002	78	1639.4427
1639.1356_FFGZ01000002	79	1639.3467
1639.1356_FFGZ01000002	80	1639.1748
1639.1356_FFGZ01000002	81	1639.3770
1639.1356_FFGZ01000002	82	1639.4426
1639.1356_FFGZ01000002	83	1639.3777
1639.1356_FFGZ01000002	84	1639.1204
1639.1356_FFGZ01000002	85	1639.3719
1639.1356_FFGZ01000002	86	1639.5660
1639.1356_FFGZ01000002	87	1639.5265
1639.1356_FFGZ01000002	88	1639.3187
1639.1356_FFGZ01000002	89	1639.1742
1639.1356_FFGZ01000002	90	1639.4833
1639.1356_FFGZ01000002	91	1639.1043
1639.1356_FFGZ01000002	92	1639.3775
1639.1356_FFGZ01000002	93	1639.3359
1639.1356_FFGZ01000002	94	1639.3462
1639.1356_FFGZ01000002	95	1639.3466
1639.1356_FFGZ01000002	96	1639.9401
1639.1356_FFGZ01000002	97	1639.983
1639.1356_FFGZ01000002	98	1639.9385
1639.1356_FFGZ01000002	99	1639.4258
1639.1356_FFGZ01000002	100	1639.3388
1639.1356_FFGZ01000002	101	1639.3506
1639.1356_FFGZ01000002	1	1915720.3
1639.1356_FFGZ01000002	2	1639.1356
1639.1356_FFGZ01000002	3	1639.1425
1639.1356_FFGZ01000002	4	1639.10241
1639.1356_FFGZ01000002	5	1639.10242
1639.1356_FFGZ01000002	6	1639.10237
1639.1356_FFGZ01000002	7	1639.1199
1639.1356_FFGZ01000002	8	1639.4992
1639.1356_FFGZ01000002	9	1639.1159
1639.1356_FFGZ01000002	10	1639.1870
1639.1356_FFGZ01000002	11	1639.1102
1639.1356_FFGZ01000002	12	1639.1090
1639.1356_FFGZ01000002	13	1639.1138
1639.1356_FFGZ01000002	14	1639.1096
1639.1356_FFGZ01000002	15	1639.2150
1639.1356_FFGZ01000002	16	1639.10236
1639.1356_FFGZ01000002	17	1639.1948
1639.1356_FFGZ01000002	18	1639.3136
1639.1356_FFGZ01000002	19	1639.3365
1639.1356_FFGZ01000002	20	1639.7037
1639.1356_FFGZ01000002	21	1639.3370
1639.1356_FFGZ01000002	22	1639.3378
1639.1356_FFGZ01000002	23	1639.3369
1639.1356_FFGZ01000002	24	1639.1153
1639.1356_FFGZ01000002	25	1639.3166
1639.1356_FFGZ01000002	26	1639.3759
1639.1356_FFGZ01000002	27	1639.3779
1639.1356_FFGZ01000002	28	1639.3343
1639.1356_FFGZ01000002	29	1639.3154
1639.1356_FFGZ01000002	30	1639.5673
1639.1356_FFGZ01000002	31	1639.5659
1639.1356_FFGZ01000002	32	1639.5116
1639.1356_FFGZ01000002	33	1639.1838
1639.1356_FFGZ01000002	34	1639.7756
1639.1356_FFGZ01000002	35	1639.3776
1639.1356_FFGZ01000002	36	1639.3340
1639.1356_FFGZ01000002	37	1639.5264
1639.1356_FFGZ01000002	38	1639.3357
1639.1356_FFGZ01000002	39	1639.1795
1639.1356_FFGZ01000002	40	1639.1134
1639.1356_FFGZ01000002	41	1639.3710
1639.1356_FFGZ01000002	42	1639.3753
1639.1356_FFGZ01000002	43	1639.3752
1639.1356_FFGZ01000002	44	1639.3766
1639.1356_FFGZ01000002	45	1639.4260
1639.1356_FFGZ01000002	46	1639.1810
1639.1356_FFGZ01000002	47	1639.7038
1639.1356_FFGZ01000002	48	1639.3376
1639.1356_FFGZ01000002	49	1639.1858
1639.1356_FFGZ01000002	50	1639.3768
1639.1356_FFGZ01000002	51	1639.1139
1639.1356_FFGZ01000002	52	1639.1818
1639.1356_FFGZ01000002	53	1639.1803
1639.1356_FFGZ01000002	54	1639.4821
1639.1356_FFGZ01000002	55	1639.4543
1639.1356_FFGZ01000002	56	1639.1278
1639.1356_FFGZ01000002	57	1639.3181
1639.1356_FFGZ01000002	58	1639.3345
1639.1356_FFGZ01000002	59	1639.11182
1639.1356_FFGZ01000002	60	1639.7039
1639.1356_FFGZ01000002	61	1639.4306
1639.1356_FFGZ01000002	62	1639.3167
1639.1356_FFGZ01000002	63	1639.3530
1639.1356_FFGZ01000002	64	1639.11185
1639.1356_FFGZ01000002	65	1639.3694
1639.1356_FFGZ01000002	66	1639.1890
1639.1356_FFGZ01000002	67	1639.3676
1639.1356_FFGZ01000002	68	1639.1785
1639.1356_FFGZ01000002	69	1639.3659
1639.1356_FFGZ01000002	70	1639.3762
1639.1356_FFGZ01000002	71	1639.4466
1639.1356_FFGZ01000002	72	1639.4263
1639.1356_FFGZ01000002	73	1639.4264
1639.1356_FFGZ01000002	74	1639.3366
1639.1356_FFGZ01000002	75	1639.1822
1639.1356_FFGZ01000002	76	1639.3488
1639.1356_FFGZ01000002	77	1639.3510
1639.1356_FFGZ01000002	78	1639.4427
1639.1356_FFGZ01000002	79	1639.3467
1639.1356_FFGZ01000002	80	1639.1748
1639.1356_FFGZ01000002	81	1639.3770
1639.1356_FFGZ01000002	82	1639.4426
1639.1356_FFGZ01000002	83	1639.3777
1639.1356_FFGZ01000002	84	1639.1204
1639.1356_FFGZ01000002	85	1639.3719
1639.1356_FFGZ01000002	86	1639.5660
1639.1356_FFGZ01000002	87	1639.5265
1639.1356_FFGZ01000002	88	1639.3187
1639.1356_FFGZ01000002	89	1639.1742
1639.1356_FFGZ01000002	90	1639.4833
1639.1356_FFGZ01000002	91	1639.1043
1639.1356_FFGZ01000002	92	1639.3775
1639.1356_FFGZ01000002	93	1639.3359
1639.1356_FFGZ01000002	94	1639.3462
1639.1356_FFGZ01000002	95	1639.3466
1639.1356_FFGZ01000002	96	1639.9401
1639.1356_FFGZ01000002	97	1639.983
1639.1356_FFGZ01000002	98	1639.9385
1639.1356_FFGZ01000002	99	1639.4258
1639.1356_FFGZ01000002	100	1639.3388
1639.1356_FFGZ01000002	101	1639.3506
1639.1356_FFGZ01000002	1	1802780.3
1639.1356_FFGZ01000002	2	1639.1356
1639.1356_FFGZ01000002	3	1639.1425
1639.1356_FFGZ01000002	4	1639.10241
1639.1356_FFGZ01000002	5	1639.10242
1639.1356_FFGZ01000002	6	1639.10237
1639.1356_FFGZ01000002	7	1639.1199
1639.1356_FFGZ01000002	8	1639.4992
1639.1356_FFGZ01000002	9	1639.1159
1639.1356_FFGZ01000002	10	1639.1870
1639.1356_FFGZ01000002	11	1639.1102
1639.1356_FFGZ01000002	12	1639.1090
1639.1356_FFGZ01000002	13	1639.1138
1639.1356_FFGZ01000002	14	1639.1096
1639.1356_FFGZ01000002	15	1639.2150
1639.1356_FFGZ01000002	16	1639.10236
1639.1356_FFGZ01000002	17	1639.1948
1639.1356_FFGZ01000002	18	1639.3136
1639.1356_FFGZ01000002	19	1639.3365
1639.1356_FFGZ01000002	20	1639.7037
1639.1356_FFGZ01000002	21	1639.3370
1639.1356_FFGZ01000002	22	1639.3378
1639.1356_FFGZ01000002	23	1639.3369
1639.1356_FFGZ01000002	24	1639.1153
1639.1356_FFGZ01000002	25	1639.3166
1639.1356_FFGZ01000002	26	1639.3759
1639.1356_FFGZ01000002	27	1639.3779
1639.1356_FFGZ01000002	28	1639.3343
1639.1356_FFGZ01000002	29	1639.3154
1639.1356_FFGZ01000002	30	1639.5673
1639.1356_FFGZ01000002	31	1639.5659
1639.1356_FFGZ01000002	32	1639.5116
1639.1356_FFGZ01000002	33	1639.1838
1639.1356_FFGZ01000002	34	1639.7756
1639.1356_FFGZ01000002	35	1639.3776
1639.1356_FFGZ01000002	36	1639.3340
1639.1356_FFGZ01000002	37	1639.5264
1639.1356_FFGZ01000002	38	1639.3357
1639.1356_FFGZ01000002	39	1639.1795
1639.1356_FFGZ01000002	40	1639.1134
1639.1356_FFGZ01000002	41	1639.3710
1639.1356_FFGZ01000002	42	1639.3753
1639.1356_FFGZ01000002	43	1639.3752
1639.1356_FFGZ01000002	44	1639.3766
1639.1356_FFGZ01000002	45	1639.4260
1639.1356_FFGZ01000002	46	1639.1810
1639.1356_FFGZ01000002	47	1639.7038
1639.1356_FFGZ01000002	48	1639.3376
1639.1356_FFGZ01000002	49	1639.1858
1639.1356_FFGZ01000002	50	1639.3768
1639.1356_FFGZ01000002	51	1639.1139
1639.1356_FFGZ01000002	52	1639.1818
1639.1356_FFGZ01000002	53	1639.1803
1639.1356_FFGZ01000002	54	1639.4821
1639.1356_FFGZ01000002	55	1639.4543
1639.1356_FFGZ01000002	56	1639.1278
1639.1356_FFGZ01000002	57	1639.3181
1639.1356_FFGZ01000002	58	1639.3345
1639.1356_FFGZ01000002	59	1639.11182
1639.1356_FFGZ01000002	60	1639.7039
1639.1356_FFGZ01000002	61	1639.4306
1639.1356_FFGZ01000002	62	1639.3167
1639.1356_FFGZ01000002	63	1639.3530
1639.1356_FFGZ01000002	64	1639.11185
1639.1356_FFGZ01000002	65	1639.3694
1639.1356_FFGZ01000002	66	1639.1890
1639.1356_FFGZ01000002	67	1639.3676
1639.1356_FFGZ01000002	68	1639.1785
1639.1356_FFGZ01000002	69	1639.3659
1639.1356_FFGZ01000002	70	1639.3762
1639.1356_FFGZ01000002	71	1639.4466
1639.1356_FFGZ01000002	72	1639.4263
1639.1356_FFGZ01000002	73	1639.4264
1639.1356_FFGZ01000002	74	1639.3366
1639.1356_FFGZ01000002	75	1639.1822
1639.1356_FFGZ01000002	76	1639.3488
1639.1356_FFGZ01000002	77	1639.3510
1639.1356_FFGZ01000002	78	1639.4427
1639.1356_FFGZ01000002	79	1639.3467
1639.1356_FFGZ01000002	80	1639.1748
1639.1356_FFGZ01000002	81	1639.3770
1639.1356_FFGZ01000002	82	1639.4426
1639.1356_FFGZ01000002	83	1639.3777
1639.1356_FFGZ01000002	84	1639.1204
1639.1356_FFGZ01000002	85	1639.3719
1639.1356_FFGZ01000002	86	1639.5660
1639.1356_FFGZ01000002	87	1639.5265
1639.1356_FFGZ01000002	88	1639.3187
1639.1356_FFGZ01000002	89	1639.1742
1639.1356_FFGZ01000002	90	1639.4833
1639.1356_FFGZ01000002	91	1639.1043
1639.1356_FFGZ01000002	92	1639.3775
1639.1356_FFGZ01000002	93	1639.3359
1639.1356_FFGZ01000002	94	1639.3462
1639.1356_FFGZ01000002	95	1639.3466
1639.1356_FFGZ01000002	96	1639.9401
1639.1356_FFGZ01000002	97	1639.983
1639.1356_FFGZ01000002	98	1639.9385
1639.1356_FFGZ01000002	99	1639.4258
1639.1356_FFGZ01000002	100	1639.3388
1639.1356_FFGZ01000002	101	1639.3506
1639.1356_FFGZ01000002	1	562.24784
1639.1356_FFGZ01000002	2	1639.1356
1639.1356_FFGZ01000002	3	1639.1425
1639.1356_FFGZ01000002	4	1639.10241
1639.1356_FFGZ01000002	5	1639.10242
1639.1356_FFGZ01000002	6	1639.10237
1639.1356_FFGZ01000002	7	1639.1199
1639.1356_FFGZ01000002	8	1639.4992
1639.1356_FFGZ01000002	9	1639.1159
1639.1356_FFGZ01000002	10	1639.1870
1639.1356_FFGZ01000002	11	1639.1102
1639.1356_FFGZ01000002	12	1639.1090
1639.1356_FFGZ01000002	13	1639.1138
1639.1356_FFGZ01000002	14	1639.1096
1639.1356_FFGZ01000002	15	1639.2150
1639.1356_FFGZ01000002	16	1639.10236
1639.1356_FFGZ01000002	17	1639.1948
1639.1356_FFGZ01000002	18	1639.3136
1639.1356_FFGZ01000002	19	1639.3365
1639.1356_FFGZ01000002	20	1639.7037
1639.1356_FFGZ01000002	21	1639.3370
1639.1356_FFGZ01000002	22	1639.3378
1639.1356_FFGZ01000002	23	1639.3369
1639.1356_FFGZ01000002	24	1639.1153
1639.1356_FFGZ01000002	25	1639.3166
1639.1356_FFGZ01000002	26	1639.3759
1639.1356_FFGZ01000002	27	1639.3779
1639.1356_FFGZ01000002	28	1639.3343
1639.1356_FFGZ01000002	29	1639.3154
1639.1356_FFGZ01000002	30	1639.5673
1639.1356_FFGZ01000002	31	1639.5659
1639.1356_FFGZ01000002	32	1639.5116
1639.1356_FFGZ01000002	33	1639.1838
1639.1356_FFGZ01000002	34	1639.7756
1639.1356_FFGZ01000002	35	1639.3776
1639.1356_FFGZ01000002	36	1639.3340
1639.1356_FFGZ01000002	37	1639.5264
1639.1356_FFGZ01000002	38	1639.3357
1639.1356_FFGZ01000002	39	1639.1795
1639.1356_FFGZ01000002	40	1639.1134
1639.1356_FFGZ01000002	41	1639.3710
1639.1356_FFGZ01000002	42	1639.3753
1639.1356_FFGZ01000002	43	1639.3752
1639.1356_FFGZ01000002	44	1639.3766
1639.1356_FFGZ01000002	45	1639.4260
1639.1356_FFGZ01000002	46	1639.1810
1639.1356_FFGZ01000002	47	1639.7038
1639.1356_FFGZ01000002	48	1639.3376
1639.1356_FFGZ01000002	49	1639.1858
1639.1356_FFGZ01000002	50	1639.3768
1639.1356_FFGZ01000002	51	1639.1139
1639.1356_FFGZ01000002	52	1639.1818
1639.1356_FFGZ01000002	53	1639.1803
1639.1356_FFGZ01000002	54	1639.4821
1639.1356_FFGZ01000002	55	1639.4543
1639.1356_FFGZ01000002	56	1639.1278
1639.1356_FFGZ01000002	57	1639.3181
1639.1356_FFGZ01000002	58	1639.3345
1639.1356_FFGZ01000002	59	1639.11182
1639.1356_FFGZ01000002	60	1639.7039
1639.1356_FFGZ01000002	61	1639.4306
1639.1356_FFGZ01000002	62	1639.3167
1639.1356_FFGZ01000002	63	1639.3530
1639.1356_FFGZ01000002	64	1639.11185
1639.1356_FFGZ01000002	65	1639.3694
1639.1356_FFGZ01000002	66	1639.1890
1639.1356_FFGZ01000002	67	1639.3676
1639.1356_FFGZ01000002	68	1639.1785
1639.1356_FFGZ01000002	69	1639.3659
1639.1356_FFGZ01000002	70	1639.3762
1639.1356_FFGZ01000002	71	1639.4466
1639.1356_FFGZ01000002	72	1639.4263
1639.1356_FFGZ01000002	73	1639.4264
1639.1356_FFGZ01000002	74	1639.3366
1639.1356_FFGZ01000002	75	1639.1822
1639.1356_FFGZ01000002	76	1639.3488
1639.1356_FFGZ01000002	77	1639.3510
1639.1356_FFGZ01000002	78	1639.4427
1639.1356_FFGZ01000002	79	1639.3467
1639.1356_FFGZ01000002	80	1639.1748
1639.1356_FFGZ01000002	81	1639.3770
1639.1356_FFGZ01000002	82	1639.4426
1639.1356_FFGZ01000002	83	1639.3777
1639.1356_FFGZ01000002	84	1639.1204
1639.1356_FFGZ01000002	85	1639.3719
1639.1356_FFGZ01000002	86	1639.5660
1639.1356_FFGZ01000002	87	1639.5265
1639.1356_FFGZ01000002	88	1639.3187
1639.1356_FFGZ01000002	89	1639.1742
1639.1356_FFGZ01000002	90	1639.4833
1639.1356_FFGZ01000002	91	1639.1043
1639.1356_FFGZ01000002	92	1639.3775
1639.1356_FFGZ01000002	93	1639.3359
1639.1356_FFGZ01000002	94	1639.3462
1639.1356_FFGZ01000002	95	1639.3466
1639.1356_FFGZ01000002	96	1639.9401
1639.1356_FFGZ01000002	97	1639.983
1639.1356_FFGZ01000002	98	1639.9385
1639.1356_FFGZ01000002	99	1639.4258
1639.1356_FFGZ01000002	100	1639.3388
1639.1356_FFGZ01000002	101	1639.3506
1639.1356_FFGZ01000002	1	77133.899
1639.1356_FFGZ01000002	2	1639.1356
1639.1356_FFGZ01000002	3	1639.1425
1639.1356_FFGZ01000002	4	1639.10241
1639.1356_FFGZ01000002	5	1639.10242
1639.1356_FFGZ01000002	6	1639.10237
1639.1356_FFGZ01000002	7	1639.1199
1639.1356_FFGZ01000002	8	1639.4992
1639.1356_FFGZ01000002	9	1639.1159
1639.1356_FFGZ01000002	10	1639.1870
1639.1356_FFGZ01000002	11	1639.1102
1639.1356_FFGZ01000002	12	1639.1090
1639.1356_FFGZ01000002	13	1639.1138
1639.1356_FFGZ01000002	14	1639.1096
1639.1356_FFGZ01000002	15	1639.2150
1639.1356_FFGZ01000002	16	1639.10236
1639.1356_FFGZ01000002	17	1639.1948
1639.1356_FFGZ01000002	18	1639.3136
1639.1356_FFGZ01000002	19	1639.3365
1639.1356_FFGZ01000002	20	1639.7037
1639.1356_FFGZ01000002	21	1639.3370
1639.1356_FFGZ01000002	22	1639.3378
1639.1356_FFGZ01000002	23	1639.3369
1639.1356_FFGZ01000002	24	1639.1153
1639.1356_FFGZ01000002	25	1639.3166
1639.1356_FFGZ01000002	26	1639.3759
1639.1356_FFGZ01000002	27	1639.3779
1639.1356_FFGZ01000002	28	1639.3343
1639.1356_FFGZ01000002	29	1639.3154
1639.1356_FFGZ01000002	30	1639.5673
1639.1356_FFGZ01000002	31	1639.5659
1639.1356_FFGZ01000002	32	1639.5116
1639.1356_FFGZ01000002	33	1639.1838
1639.1356_FFGZ01000002	34	1639.7756
1639.1356_FFGZ01000002	35	1639.3776
1639.1356_FFGZ01000002	36	1639.3340
1639.1356_FFGZ01000002	37	1639.5264
1639.1356_FFGZ01000002	38	1639.3357
1639.1356_FFGZ01000002	39	1639.1795
1639.1356_FFGZ01000002	40	1639.1134
1639.1356_FFGZ01000002	41	1639.3710
1639.1356_FFGZ01000002	42	1639.3753
1639.1356_FFGZ01000002	43	1639.3752
1639.1356_FFGZ01000002	44	1639.3766
1639.1356_FFGZ01000002	45	1639.4260
1639.1356_FFGZ01000002	46	1639.1810
1639.1356_FFGZ01000002	47	1639.7038
1639.1356_FFGZ01000002	48	1639.3376
1639.1356_FFGZ01000002	49	1639.1858
1639.1356_FFGZ01000002	50	1639.3768
1639.1356_FFGZ01000002	51	1639.1139
1639.1356_FFGZ01000002	52	1639.1818
1639.1356_FFGZ01000002	53	1639.1803
1639.1356_FFGZ01000002	54	1639.4821
1639.1356_FFGZ01000002	55	1639.4543
1639.1356_FFGZ01000002	56	1639.1278
1639.1356_FFGZ01000002	57	1639.3181
1639.1356_FFGZ01000002	58	1639.3345
1639.1356_FFGZ01000002	59	1639.11182
1639.1356_FFGZ01000002	60	1639.7039
1639.1356_FFGZ01000002	61	1639.4306
1639.1356_FFGZ01000002	62	1639.3167
1639.1356_FFGZ01000002	63	1639.3530
1639.1356_FFGZ01000002	64	1639.11185
1639.1356_FFGZ01000002	65	1639.3694
1639.1356_FFGZ01000002	66	1639.1890
1639.1356_FFGZ01000002	67	1639.3676
1639.1356_FFGZ01000002	68	1639.1785
1639.1356_FFGZ01000002	69	1639.3659
1639.1356_FFGZ01000002	70	1639.3762
1639.1356_FFGZ01000002	71	1639.4466
1639.1356_FFGZ01000002	72	1639.4263
1639.1356_FFGZ01000002	73	1639.4264
1639.1356_FFGZ01000002	74	1639.3366
1639.1356_FFGZ01000002	75	1639.1822
1639.1356_FFGZ01000002	76	1639.3488
1639.1356_FFGZ01000002	77	1639.3510
1639.1356_FFGZ01000002	78	1639.4427
1639.1356_FFGZ01000002	79	1639.3467
1639.1356_FFGZ01000002	80	1639.1748
1639.1356_FFGZ01000002	81	1639.3770
1639.1356_FFGZ01000002	82	1639.4426
1639.1356_FFGZ01000002	83	1639.3777
1639.1356_FFGZ01000002	84	1639.1204
1639.1356_FFGZ01000002	85	1639.3719
1639.1356_FFGZ01000002	86	1639.5660
1639.1356_FFGZ01000002	87	1639.5265
1639.1356_FFGZ01000002	88	1639.3187
1639.1356_FFGZ01000002	89	1639.1742
1639.1356_FFGZ01000002	90	1639.4833
1639.1356_FFGZ01000002	91	1639.1043
1639.1356_FFGZ01000002	92	1639.3775
1639.1356_FFGZ01000002	93	1639.3359
1639.1356_FFGZ01000002	94	1639.3462
1639.1356_FFGZ01000002	95	1639.3466
1639.1356_FFGZ01000002	96	1639.9401
1639.1356_FFGZ01000002	97	1639.983
1639.1356_FFGZ01000002	98	1639.9385
1639.1356_FFGZ01000002	99	1639.4258
1639.1356_FFGZ01000002	100	1639.3388
1639.1356_FFGZ01000002	101	1639.3506
1639.1356_FFGZ01000002	1	1948120.3
1639.1356_FFGZ01000002	2	1639.1356
1639.1356_FFGZ01000002	3	1639.1425
1639.1356_FFGZ01000002	4	1639.10241
1639.1356_FFGZ01000002	5	1639.10242
1639.1356_FFGZ01000002	6	1639.10237
1639.1356_FFGZ01000002	7	1639.1199
1639.1356_FFGZ01000002	8	1639.4992
1639.1356_FFGZ01000002	9	1639.1159
1639.1356_FFGZ01000002	10	1639.1870
1639.1356_FFGZ01000002	11	1639.1102
1639.1356_FFGZ01000002	12	1639.1090
1639.1356_FFGZ01000002	13	1639.1138
1639.1356_FFGZ01000002	14	1639.1096
1639.1356_FFGZ01000002	15	1639.2150
1639.1356_FFGZ01000002	16	1639.10236
1639.1356_FFGZ01000002	17	1639.1948
1639.1356_FFGZ01000002	18	1639.3136
1639.1356_FFGZ01000002	19	1639.3365
1639.1356_FFGZ01000002	20	1639.7037
1639.1356_FFGZ01000002	21	1639.3370
1639.1356_FFGZ01000002	22	1639.3378
1639.1356_FFGZ01000002	23	1639.3369
1639.1356_FFGZ01000002	24	1639.1153
1639.1356_FFGZ01000002	25	1639.3166
1639.1356_FFGZ01000002	26	1639.3759
1639.1356_FFGZ01000002	27	1639.3779
1639.1356_FFGZ01000002	28	1639.3343
1639.1356_FFGZ01000002	29	1639.3154
1639.1356_FFGZ01000002	30	1639.5673
1639.1356_FFGZ01000002	31	1639.5659
1639.1356_FFGZ01000002	32	1639.5116
1639.1356_FFGZ01000002	33	1639.1838
1639.1356_FFGZ01000002	34	1639.7756
1639.1356_FFGZ01000002	35	1639.3776
1639.1356_FFGZ01000002	36	1639.3340
1639.1356_FFGZ01000002	37	1639.5264
1639.1356_FFGZ01000002	38	1639.3357
1639.1356_FFGZ01000002	39	1639.1795
1639.1356_FFGZ01000002	40	1639.1134
1639.1356_FFGZ01000002	41	1639.3710
1639.1356_FFGZ01000002	42	1639.3753
1639.1356_FFGZ01000002	43	1639.3752
1639.1356_FFGZ01000002	44	1639.3766
1639.1356_FFGZ01000002	45	1639.4260
1639.1356_FFGZ01000002	46	1639.1810
1639.1356_FFGZ01000002	47	1639.7038
1639.1356_FFGZ01000002	48	1639.3376
1639.1356_FFGZ01000002	49	1639.1858
1639.1356_FFGZ01000002	50	1639.3768
1639.1356_FFGZ01000002	51	1639.1139
1639.1356_FFGZ01000002	52	1639.1818
1639.1356_FFGZ01000002	53	1639.1803
1639.1356_FFGZ01000002	54	1639.4821
1639.1356_FFGZ01000002	55	1639.4543
1639.1356_FFGZ01000002	56	1639.1278
1639.1356_FFGZ01000002	57	1639.3181
1639.1356_FFGZ01000002	58	1639.3345
1639.1356_FFGZ01000002	59	1639.11182
1639.1356_FFGZ01000002	60	1639.7039
1639.1356_FFGZ01000002	61	1639.4306
1639.1356_FFGZ01000002	62	1639.3167
1639.1356_FFGZ01000002	63	1639.3530
1639.1356_FFGZ01000002	64	1639.11185
1639.1356_FFGZ01000002	65	1639.3694
1639.1356_FFGZ01000002	66	1639.1890
1639.1356_FFGZ01000002	67	1639.3676
1639.1356_FFGZ01000002	68	1639.1785
1639.1356_FFGZ01000002	69	1639.3659
1639.1356_FFGZ01000002	70	1639.3762
1639.1356_FFGZ01000002	71	1639.4466
1639.1356_FFGZ01000002	72	1639.4263
1639.1356_FFGZ01000002	73	1639.4264
1639.1356_FFGZ01000002	74	1639.3366
1639.1356_FFGZ01000002	75	1639.1822
1639.1356_FFGZ01000002	76	1639.3488
1639.1356_FFGZ01000002	77	1639.3510
1639.1356_FFGZ01000002	78	1639.4427
1639.1356_FFGZ01000002	79	1639.3467
1639.1356_FFGZ01000002	80	1639.1748
1639.1356_FFGZ01000002	81	1639.3770
1639.1356_FFGZ01000002	82	1639.4426
1639.1356_FFGZ01000002	83	1639.3777
